no,timeline,subtittle,text,H-RVkfXWL4s
387,45:04,remembered you know how you guys are talking about how sales people and a lot of times people who come to your door,
388,45:10,are also scammers yeah yeah cameras yeah and there's this one like my mom told me,
389,45:15,the story of that this this very um distinct scam sort of sort of scam uh,
390,45:22,thing that happens sometimes very rarely though but sometimes in Japan is when a very cute girl comes to your door with,
391,45:29,fruit like she would come with like a wagon of fruit and she'd be like could,
392,45:34,you please buy fruit why does the sun Snow White sound I don't know I think,
393,45:41,she would come with like she would come with like melons or or like a lot of fresh fruit be like these are just fresh they came fresh from the like they would,
394,45:48,buy it from some sort of supermarket close by and then they would sell it for like three times the price being like can you please buy the fruit I'm I'm in,
395,45:56,I need I need the money um please buy the fruit and it would be a pretty cute girl,
396,46:02,yeah and some people would be like oh you know sure it's hot outside and they don't want to a lot of times they would,
397,46:09,come like in the middle of like a rainstorm because they don't they want to make you feel bad basically like they,
398,46:14,they would come with like an umbrella like with a whole raincoat being like drenched and they're for fruit also,
399,46:20,being drenched in rain and they're pretty much really good please I I've been like going through so many,
400,46:26,different houses please please buy and they were you're like oh is she okay she's like in the middle of a storm and,
401,46:33,it's it's pretty it's pretty that's a big yeah yeah it is really a buy,
402,46:38,business when you think about it I'm sure there's a car nearby or something but they they would make a girl like,
403,46:44,look like she's alone outside with like with nothing just an umbrella and like,
404,46:49,being drenched in the rain yep does this happen in the cities suburbs are like where does this usually I don't know,
405,46:55,I've heard this happens like I mean you know in in pretty much this,
406,47:02,I've heard stories about this one like cities too not not only like suburbs yeah,
407,47:07,people are ruthless playing off the pity of human beings I mean yeah I mean we've,
408,47:14,been talking a lot about like bad experiences have you ever had like a really like good dolanaka experience,
409,47:20,um experience no not really I have oh yeah I've had just one it was very,
410,47:28,wholesome and I went to bed really happy that night um basically this was around the time,
411,47:34,where um you know the world kind of uh shut down and like right at the beginning of,
412,47:40,it and a lot of people were experiencing um like financial troubles obviously because you know people were losing,
413,47:45,their jobs Etc and stuff so one day I was home I think I was it was a weekend or something and I was,
414,47:52,just chilling with my morning coffee as I normally do and then someone knocks on the door I did not get on the ground because I,
415,47:59,saw it was just it was a lady um carrying like a big basket and I was like oh what was this and I opened the,
416,48:05,door and she was she looked it was a really nice lady and she had like a basket full of muffins that she had it,
417,48:11,was like I could feel the heat it was like freshly baked she was like hi would you be interested,
418,48:17,in purchasing some muffins um they're handmade um we've just been experiencing you know,
419,48:24,some some difficulties and we really appreciate if you could you know spare some um money and some support and I was,
420,48:32,like oh my God I'll take it all I didn't take it all but I bought like um I,
421,48:38,bought like three blueberry muffins and three chocolate muffins and big size muffins as well and then and she was,
422,48:44,like thank you so much and we really really appreciate it and then she left and then I had a blueberry muffin with,
423,48:49,my morning coffee and it was wow ah that sounds nice though because like if they actually cooked that's a different thing,
424,48:55,you know yeah no it was like yeah you can you know how you can tell if it's like a homemade muffin versus like,
425,49:01,wrapped in plastic bought from the store no even the shape of the muffin like you,
426,49:07,know how store-bought muffins are really perfect looking yeah they're too perfect they all look perfect identical yeah and,
427,49:13,then you can also tell because like in the blueberry muffin there was like real big blueberries inside and I was like oh,
428,49:20,my God like it's not just blueberry jam oh that's so happy blueberry muffin now from a suite,
429,49:27,did any of you guys do um did any of you guys do Girl Scout [ __ ] back in the day oh I didn't do Girl Scout but my school,
430,49:34,had this fundraiser thing where they had us so candy yeah candy bars a whole box,
431,49:42,it's like a whole box worth of like a hundred dollars worth of candy bars they could go sell them and it's just like oh,
432,49:47,my God that was that was one of them I hated that I hated that having to go,
433,49:52,door to door be like please buy candy and they would have to pity by so yeah I mean the Girl Scout thing does seem like,
434,49:59,a penny buy thing I was actually the only girl that wasn't in Girl Scouts in my small group like in my my small class,
435,50:05,because uh we didn't have enough money and I was the only one out of like,
436,50:11,something like 25 girls um this was when I was very young very young so everyone else was like,
437,50:17,competing for like the cookie sales and stuff like that and at first I was like oh I'm sad I can't be in Girl Scouts but,
438,50:23,then I heard them talk about all the cookie sales and how hard it was to spend their weekends going like across the neighborhoods like trying to sell,
439,50:30,cookies and I thought I don't give a [ __ ] anymore [ __ ] Girl Scouts sir I was dying when,
440,50:35,Iris said the selling chocolates thing because my entire rat School Korea I,
441,50:41,think we did that chocolate thing maybe like four five years and every single,
442,50:47,year I would sell the entire books but I personally only sold one bar,
443,50:52,I will always give the books,
444,51:00,that is cheating that is cheating I've only sold one chocolate blindness to my,
445,51:06,neighbor and it took me half an hour oh my God yeah literally me like the,
446,51:13,first few doors are just it's just your heart is thumping so loud and you're just like oh my God they're gonna be,
447,51:19,scary but yeah like I basically went I was like living in a condominium back,
448,51:25,then so I just went through every single floor um knocking on doors and I think I was,
449,51:30,able to sell pretty much the whole box uh I think I bought a few myself too to,
450,51:36,make up for some but yeah like uh I only had to do that once so thankfully,
451,51:41,thankfully yeah it was a horrible experience and you feel you feel horrible when they say no yeah I don't,
452,51:47,know what that is the steel you need to have nerves to steal being a Salesman you reminded me of another sweet memory,
453,51:53,though that I had back when I was visiting uh Papa Reaper I hung out with some of the kids in the cold the,
454,51:59,cul-de-sac and um we were just playing like we just play like make-believe games and stuff like that and then we,
455,52:04,got this harebrained scheme idea to go pick up pine cones and pine branches and,
456,52:10,sell them to the people that lived in the cul-de-sac so we would go knock on,
457,52:15,people's doors [ __ ] we found on the ground man just,
458,52:21,outside their houses and everyone said no except for like one,
459,52:29,one guy like a teenage kid gave us like 25 cents,
460,52:34,my favorite was the 45 year old dude with like a beer belly and like kids in the house who came out and was like what,
461,52:41,are you kids doing and we're like would you like to buy a pine cone sir and he said he said nah I'm good,
462,52:48,um you all need to put that stuff back in the yard and then close the door,
463,52:55,we did our best though,
464,53:01,but that kid that gave us a quarter definitely took the branch in his house and put it right in the trash can,
465,53:07,yeah at least he gave me something out of it that's nice yeah that was a sweet guy oh,
466,53:14,man how to be young and stupid but full of hopes and dreams,
467,53:19,that just reminds me of how like um you know trick-or-treating yeah oh my,
468,53:25,God maybe you should talk about this during all like October but like um you know like how um sometimes you,
469,53:31,would go trick-or-treating in the neighborhood and sometimes they don't still can't they don't have candy so you know what they would give us instead money,
470,53:41,here you go they give us like 50 cents or like a dollar instead and be like okay that's fine too,
471,53:49,I've never gone trick-or-treating to begin with but what that's crazy I love it I don't know,
472,53:55,sometimes sometimes they would like oh we don't have candy so we'll just give you some some coins,
473,54:01,a little change jar crazy what yeah that's some change yeah I got some change here you go sort of kind of smart,
474,54:07,to be honest you probably spend less money just giving them coins than going out buying a ton of candy bars to give,
475,54:13,to kids that's pretty that's true I think yeah [Music] oh Halloween I'm excited I'm gonna we,
476,54:22,need to set up a special Halloween shag cast episode yeah we can all wear different costumes yeah that'll be,
477,54:30,something that sounds nice yeah I want to be a cowboy oh yeah I want to be a mummy ooh,
478,54:39,what about you baby I want to be wrapped in toilet paper oh you're great to survive the porta potties,
479,54:47,no no no I didn't mean to connect the story no that's how I see it,
480,54:53,I'll just be a ghost the the kid that has a blanket over them and they call it a gun,
481,54:59,I love that and I'll just have my ears just poking through like the blanket is fine what,
482,55:07,would be the tenth episode the 10th episode anniversary could be a Halloween special,
483,55:13,yep we sure are on Halloween baby Halloween,
484,55:19,let's go God even the the non-spicy one I had like another you know I bought two,
485,55:25,of those the the what do you call the carbonara ones yeah the second one I literally only use like two or three,
486,55:31,drops of the spicy and it was perfect wow it's so good it's really nice so,
487,55:37,[Music] um sorry guys if I'm quiet I'm away from the mic because I don't want to crunch,
488,55:43,too loud yeah it's all good I have you on 200,
489,55:48,percent I always have Beyond 200 too yeah cause,
490,55:53,she's got a little mousy voice no it's a little tiny little red boy it's a squeaky squeak,
491,55:59,I don't know what it is what it is sometimes on streams I sound fine but then on some other people's trips I sound really quiet I don't know what it is czar,
492,56:07,I don't know aroma my s'mores are gone I'm sad I don't know,
493,56:13,what to do now I was enjoying my my Rua bus tea my chai ruabus,
494,56:19,now I need to go heat up some more water but with our tea kettle that we brought with us to the camp,
495,56:25,yeah definitely I'm gonna do that let me leave my body for a second don't talk [ __ ] please please don't talk [ __ ] about,
496,56:31,me hold on I'll be right back I'm leaving to get get up some water,
497,56:36,let's talk shitake about her um,
498,56:51,poopy very poopy oh look at her face look at,
499,56:57,her her little frowny face is literally like a poopy face right now,
500,57:04,[Music] and I bet I bet you know we're all we're,
501,57:10,all hundled in these blankets but I bet we're sweating under these blankets right now because there's a campfire,
502,57:16,right nearby I must and it's summer so honestly it's not that cold outside so oh my God imagine oh no,
503,57:31,breaking back to the conversation I was just thinking oh my God the sweat,
504,57:39,must be oh and then and then I thought this was,
505,57:44,supposed to be shiitake talking about Cali but instead it's gonna be end of she taught I'm I ended up talking,
506,57:49,shitaki about all of us never mind I'm sorry all right except I guess big because you're you're you're an,
507,57:55,Australia land where it's cold right now yeah oh I was telling him I bought guys,
508,58:01,I bought probably the best thing I've ever bought in my entire life what'd you buy here it's called an,
509,58:07,Udi but I'm aware that it's been called a snuggie in other engineers,
510,58:13,bro [Music] [Laughter],
511,58:23,look here I was like oh wait wait you talked about this before right before no,
512,58:30,what it's like this giant like hoodie that is like supposed to be like it's,
513,58:35,meant to make you feel like you're wearing a blanket and it is it's cute best thing I've ever purchased in my,
514,58:42,entire life is cute oversized um oversized blanket uh jacket hoodie,
515,58:48,thing yeah literally I don't think you need a blanket if you have this on you you just sleep in it oh you could a lot,
516,58:55,of people do it though do they talk [ __ ] about me no we didn't Iris tried and then she,
517,59:03,just and she just failed somehow iris is too sweet,
518,59:10,I ended up kind of talking I ended up kind of talking she's talking about all of us that works too it's better when,
519,59:16,everyone gets some [ __ ] you know at least equal that is true that is true that's very,
520,59:22,true that's my favorite I tried I tried what were you guys talking about a second ago sorry that my coming back,
521,59:28,interrupted you were you talking about the big hoodie yeah yeah yeah,
522,59:34,I want one yeah I mean I feel like every place has,
523,59:39,their own version of it if you just type in like blanket hoodie you'd probably be able to get one oh blanket hoodie you,
524,59:47,mean like a snuggie yeah I I think it's been called snuggy other places yeah,
525,59:54,we have the Snuggie in the states it was a huge meme for a while because people it looks like a meme I'm Googling yeah,
526,1:00:01,I'm Googling the Snuggie and they're all blue and they look like those a lot of middle-aged parents like chilling with,
527,1:00:07,some coffee on the on the couch I've never actually seen anyone wear,
528,1:00:13,this before Oh Mama Mori had one she used to be really into the Snuggie,
529,1:00:20,can they think of a better design for this I mean it does it looks like you're in a cult,
530,1:00:26,or something yeah like if you get all of them together they're like the blue cult,
531,1:00:31,from Earthbound oh my God if everyone was wearing the blue it's kind of actually kind of scary,
532,1:00:41,oh my God yeah there's a red one too oh teach me how to Snug you teach me teach,
533,1:00:47,me how to Snuggie oh yeah Bay's wearing the red one yep actually I thought you were wearing,
534,1:00:53,the avocado one what what oh never mind never mind no no no no nevermind that was that was uh that was the movie talk,
535,1:01:00,that we were having before getting a red one I was like wait wait,
536,1:01:06,what okay never mind we're talking about the virtual and I've got pink one Iris,
537,1:01:11,got black one yep exposed sorry I dodged,
538,1:01:16,a bit,
539,1:01:23,oh man oh shame Mommy a smoothie,
540,1:01:30,oh no organization 13 comfy Edition that,
541,1:01:35,sounds fun we're like that that's kind of what iris looks like right now huh organization 13,
542,1:01:41,comfy Edition do you play what's organization 13. oh okay she doesn't play Kingdom Hearts that's okay yeah,
543,1:01:47,that's fine they're uh there are some characters in a game called Kingdom Hearts,
544,1:01:52,foreign am I the only person of King of Hearts,
545,1:01:57,I mean I only know the videos like Simple and Clean and also I don't even,
546,1:02:02,know in the videos I just know there's a key there's a [ __ ] save me save me from these two woof I mean I don't think,
547,1:02:10,it's I think the story has gotten convoluted and not great but it's such a classic part of my childhood that I'm,
548,1:02:15,like oh man these two never play Kingdom Hearts ooh,
549,1:02:21,thank you I didn't have a PlayStation so I didn't have a childhood I'm sorry oh,
550,1:02:27,yeah that makes a lot of sense actually no YouTube that actually does make a lot of sense I cried really hard when I,
551,1:02:32,couldn't get Kingdom Hearts the year that it came out because I asked for Kingdom Hearts for for Christmas right and um and I did not get it because it,
552,1:02:40,requires a PlayStation 2 which I did not ask for which,
553,1:02:46,um Mama worry slash parental units were like what is this expensive thing no you can get one during a celebration some,
554,1:02:52,year and then the other another year and I was like okay but then a friend ended up letting me borrow Kingdom Hearts and,
555,1:02:58,then I kind of never gave it back because our family lost contact with them so it's it's fine I'm sure it was,
556,1:03:05,okay they didn't really play it a lot oh my God it's fun it's fun,
557,1:03:12,no I didn't my Thief not a thief and I was young,
558,1:03:19,I only have a place I only had a PlayStation the very first PlayStation for some reason and that's the game that,
559,1:03:27,mean the only game we played on that PlayStation was proper the rapper oh based okay never mind yeah cool,
560,1:03:33,or after the rapper was really cool you know Parappa you gotta believe yeah you gotta believe,
561,1:03:40,and turn to the right oh it's so fun I got a crack crack crack the egg into the,
562,1:03:47,bowl it's so fun I love that game it's so cute it's like,
563,1:03:52,I was horrible at it though I kept failing and the moment you fail yeah when the moment you feel the the wrap,
564,1:03:58,also starts failing too and like everything just collapses around you yeah this is just the rest I love it,
565,1:04:05,that's how I got into rap yeah yeah Parappa that's a I mean it's a good segue I would say it's all English too,
566,1:04:12,right um even though it's like a Japan game it's all in English right for sure is that so you can imagine I'm pretty,
567,1:04:18,sure I don't think there's a Japanese version I gotta believe has always been English even the original cool yeah,
568,1:04:25,needs that is very cool I want to play it again sometime soon man has anyone played gitaru man,
569,1:04:33,is that Guitar Man guitar room Guitar Hero no it's a guitar man what gets a,
570,1:04:40,room man no I've never heard of this I love,
571,1:04:47,guitar man it did not get nearly enough the what it deserved yes yes there's a,
572,1:04:54,PS2 I think it's for PS2 I love gitaru man yeah look at these people and yeah in the chat they know guitaruman,
573,1:05:02,it's a really fun game but it was kind of hard for me personally I played it at a friend's house because um they were,
574,1:05:08,really into it it looks cute yeah it's a cute game I love like those wings on this helmet,
575,1:05:13,yeah when I think of PaRappa the Rapper I think of guitar room and somehow because like they they give me similar,
576,1:05:18,vibes they do yeah for whatever reason I don't know what it is it's just games like that I guess the art style kind of,
577,1:05:25,just like reminds me of each other or like the fact that they're kind of like music e-based old older games,
578,1:05:31,yeah wow older games I'm trying to think of what older games did I play,
579,1:05:39,um ah there was this Pokemon game that I think,
580,1:05:45,um me and my sister used to be able to play when we had a Nintendo 64 that,
581,1:05:51,disappeared one day I don't remember how that happened but Nintendo 64 and there,
582,1:05:56,was Pokemon Stadium Pokemon Stadium was a great game that's an awesome game I,
583,1:06:04,remember there was I remember there was a sushi mini game um with like the bed what do you call,
584,1:06:10,the the the Lickitung Lickitung lickitungs would basically fight each,
585,1:06:16,other for like the sushi and the sushi go around that was like the game that me and my fam like our whole family loved,
586,1:06:22,playing for some reason like fighting over the sushi that was like the only mini game we played mainly on on Pokemon,
587,1:06:28,Stadium and we've always wanted to play that but I think our our Nintendo 64 broke or something oh so yeah oh my God,
588,1:06:37,I I wish we could have a Nintendo 64 again those are great right and then we got GameCube after that yeah yeah,
589,1:06:43,Nintendo 64 was pretty goaded there's so many good games on the Nintendo 64 that,
590,1:06:49,like we can't stream or anything because it's the freaking Nintendo 64. I mean we can't stream properly,
591,1:06:56,um but some of them are getting ported actually to like people to the switch or yes either switch or like PC for example,
592,1:07:02,there was this game called Glover where you play as like a glove and like you roll around on a wall yeah it's insane,
593,1:07:09,and it dominated my childhood yeah because it was so mysterious to me and uh they recently ported it to PC and I I,
594,1:07:17,realized it because they put it in the permissions list and I was like what is Glover doing here,
595,1:07:23,this reminds me of the you know the the um what do you call it you know Super,
596,1:07:28,Smash Bros the um you know the the white hand Floridian,
597,1:07:33,thing yeah Master Hand around it just reminds me of Master Hand,
598,1:07:41,yeah and then here's Bays Bays Bays just to two young times,
599,1:07:54,such a little baby child cute man do you at least know what GameCube,
600,1:08:00,is no oh God I feel oh,
601,1:08:08,my very first Nintendo console was a Nintendo DS oh yeah the Diaz yes light,
602,1:08:15,not even the regular DS but it is light yeah oh I love the DS light though it looks so cool it was square and cute,
603,1:08:22,looking yeah anybody play The Game Boy SP a yeah I had the SP I I totally I had,
604,1:08:28,the SP and I kept it it wasn't mine it was my sisters,
605,1:08:34,I remember I broke the charger for my SP like for some reason it wouldn't charge unless I put something really heavy on,
606,1:08:41,top of the charger first,
607,1:08:47,literally I had like a whole couch on top of them,
608,1:08:53,and then one day just stopped charging and that's when I when my SP died yeah no [ __ ],
609,1:09:02,yeah I can't say I'm saying I'm surprised about that what was your favorite game games for the the SP babe,
610,1:09:09,or for the Game Boy I only had two it was Pokemon Ruby and eventually and then,
611,1:09:16,Ice Age it was like a nice popcorn game Ice Age had a game,
612,1:09:34,is the only game I could play you know what you know what game I always played,
613,1:09:40,on the DS hmm Cooking Mama [Applause],
614,1:09:47,I was playing Cooking Mama 24 7 in the car switch Yeah but I heard that one I,
615,1:09:54,heard that one has a lot of stuff going on the DS one was so fun I loved it,
616,1:10:02,like making everything making it get the yeah and get the gold star in every single recipe oh wow that's some,
617,1:10:09,dedication yeah that's how Cooking Mama looks it was so good yeah I love the,
618,1:10:14,Diaz Cooking Mama it was fun cooking with Mama and yeah her English is also,
619,1:10:20,kind of iffy but you know it's great who does the best and they like they named,
620,1:10:25,the dishes weird because a lot of the dishes I like you know Japanese dishes yeah so they they call them weird things,
621,1:10:30,in English version translation yeah yeah direct translation I forgot what what it was,
622,1:10:36,but like they called some weird some things some really weird things like I gotta I gotta look the subway Cooking,
623,1:10:41,Mama recipe I'm so curious like omelette rice and sugars yeah I think omelette,
624,1:10:47,rice was like it was really weird um like I'm so curious I remember the first,
625,1:10:53,game I ever like um on the DS Lite that I bought not that I that Mama rat bought,
626,1:10:58,me and then I actually consistently played was Nintendogs oh yes I had all,
627,1:11:05,three versions of Nintendogs this three versions of Nintendo like you know there was three different colors like the,
628,1:11:11,green and then the the blue and then the red and like the red one comes with the,
629,1:11:16,Ducks hunt and then the green one comes with like the white uh what was that dog called the labrador retriever,
630,1:11:23,this is so cute yeah I had I I had all of them and,
631,1:11:29,pretty much getting all the rare toys from the from the walks you give the dogs and stuff yeah nice uh yeah,
632,1:11:36,different versions in what they come with different breeds gotta collect them all,
633,1:11:43,gotta collect them all yeah all there were different breeds inside the game though what yeah but I think um,
634,1:11:52,I think you start with different braids or something something like that or something like that but I remember there,
635,1:11:58,were different versions kind of like Pokemon how they had blue and red yeah they had the different colors it's a,
636,1:12:03,smart business tactic if you really think about it that is true for collectors,
637,1:12:16,what was that peach game it was like Super Mario but it was like Peach was the main character ah there was a peach,
638,1:12:22,main character namely yeah I forgot what it was called is it the one where you pull up turnips yeah I'm pretty sure super Princess,
639,1:12:30,Peach right yes I did that so many times I love that,
640,1:12:36,game oh my God I never actually I think I had it but I didn't I don't think I cleared it oh yes and then you could,
641,1:12:43,like gram pan with the parasail it was great I remember the commercial was playing all day every day,
642,1:12:49,when it was out super Princess Peach oh so cute what a cute game one what other,
643,1:12:55,DS games did you guys play,
644,1:13:05,um and then there was a couple of the Mario games ones that you oh did you guys did you guys ever do you remember Picto chat,
645,1:13:11,pictures though I didn't have Wi-Fi back then,
646,1:13:17,that's a shame for shame you really missed out on the Picto chat Shenanigans man what happened in Picto chat a lot,
647,1:13:25,happened did a lot happening it blew my mind Wireless Picto chat was literally I,
648,1:13:32,just I didn't understand he was the greatest investment of all time,
649,1:13:39,we're talking random people on picture chat no no no no like I I remember just,
650,1:13:44,one time I'll just go and pick the chat by myself and then I don't know why but I would yeah but then I remember I went,
651,1:13:49,on a trip once and then I think we were on the flight and then I think there was,
652,1:13:55,like another family sitting behind us and then there was a girl like saying around the same age as me and then she,
653,1:14:01,pulled out her DS and I was like do you want do you want to pick douche,
654,1:14:06,yeah you're supposed to use it on like buses like on school trips and like trips with friends and stuff like that,
655,1:14:13,that's when I would use it all the time during carpool or like buses on like field trips and stuff you pull out the,
656,1:14:20,picture yeah tick toe chat man I never used that piktochat feature at all I'll,
657,1:14:25,bring my DS Lite to Virtual Japan we can pick their children please oh my God please take the chat party,
658,1:14:33,yeah finish each other that's a really fun one it's like somebody draws ahead,
659,1:14:39,then someone draws the Torso the body oh yeah yeah and then you connect it oh that's so fun,
660,1:14:46,have you guys ever played um have you guys ever played that brain,
661,1:14:51,game it's not Big Brain Academy it's like the brain game with like ah what was it called I think it was the,
662,1:14:58,one with like that that Professor dude's head um that was it brain training is that,
663,1:15:03,what it's called yeah wait I don't know because that's the only reason my mama yeah yeah,
664,1:15:11,the dude's face is just so like it's so fun it's so funny because it's so fun in,
665,1:15:18,here I don't know something about the dude's face is so funny you know yeah and they would like basically it's kind,
666,1:15:24,of like brain age um how old is your brain and they would tell me my brain my brain is like 50,
667,1:15:30,years old or something but um yeah but yeah and every single time he,
668,1:15:36,would come by like he's like good morning and he would he would greet you with his little head and if you log in,
669,1:15:42,for the first time in a year you'd be like so sad that you you haven't been around Dr kawashima yeah,
670,1:15:49,I'm sending the picture in the on on her Elena say,
671,1:15:56,okay this is Dr kawashima yeah yeah he looks like this here I'll show,
672,1:16:03,you guys I'll show chat I'm sure they want to know it was one of those games that my parents were,
673,1:16:08,wholehearted wholeheartedly willing to buy yes yep I,
674,1:16:14,mean like if you're thinking about it like objective I mean I think it's it's it's,
675,1:16:21,better than nothing I think I still remember that one puzzle with like you know the people who could go inside the,
676,1:16:27,house and leave the house and you have to like find out like how many people are left in the house and it gets so,
677,1:16:32,hard at the end because people yeah definitely,
678,1:16:42,yeah [Music] it's definitely him,
679,1:16:47,for sure I copy and paste the reference,
680,1:16:52,uh yeah this guy right doctor yeah this is this is a dude that's definitely creeping on you for sure just from your,
681,1:17:00,DS he's in there,
682,1:17:06,and now he's a YouTuber yeah let's go that is what his face is saying let's go,
683,1:17:14,let's go oh my God before I get in trouble,
684,1:17:19,because I don't know if we have parents for this game bye,
685,1:17:28,really wait no actually let me put them away dude because I remember seeing it once,
686,1:17:34,and I was like no way no just wants to train your brain,
687,1:17:41,what is that hold on stop,
688,1:17:47,there's no way that he made the space we do great because I'm about to put another picture of him on the screen and,
689,1:17:53,you're gonna have to deal with this picture of him that I'm going to now put,
690,1:17:58,up this is a guy that's creeping on you and your whole family here we go can't wait to see it here,
691,1:18:06,there's Iris looking just like she always was meant to,
692,1:18:11,him,
693,1:18:19,specialize right there he just wants to train your brain that's all he's just,
694,1:18:25,curious how old your brain is suitable Irish face oh no what is that supposed,
695,1:18:30,to mean actually make this face can you request this is like a an expression for,
696,1:18:36,your mom please this is the yeah,
697,1:18:45,that one kind of makes his face aiming give yourself a little double here I'll,
698,1:18:51,try yeah the double chin is actually pretty funny oh,
699,1:18:56,it's hard it's hard I can't make my lips bigger I've always had these these curse,
700,1:19:02,and thin lips oh but them thick lips that's true he does have thick lips,
701,1:19:14,I was about to say that too but I stopped myself because it sounds yucky,
702,1:19:19,though I just got like weird chills like creepy chills like cringe chills,
703,1:19:24,would you see what did you see me abs,
704,1:19:31,I'm taking this this man's picture off the stream you know like,
705,1:19:42,me while looking at my cured face right now okay,
706,1:19:48,[Music] breathing heavy no no no we're wait what hot no,
707,1:19:54,um hey did you guys know that today is the 29th of July,
708,1:20:00,which is international yeah it's it's nikonohi I knew that I knew that,
709,1:20:07,no he I didn't know that meat day yeah it's me day,
710,1:20:13,um and uh are any of you guys gonna enjoy some like Yakiniku because I'm like I'm like looking at the din-din,
711,1:20:19,options and I'm like what what do we get a bit late for dinner no any time is,
712,1:20:25,fine for dinner depending on when you go to sleep but it depends you don't want to eat too much sleep that is true but,
713,1:20:30,if I go to bed at like 4am then it's like of course I have Costco rotisserie,
714,1:20:36,chicken in the fridge yeah I'm sorry the rotisserie chicken only,
715,1:20:42,like the drumsticks and like the thigh is good everything else is just too dry for me not a whole doll,
716,1:20:49,yeah juicy they have takoyaki around here but I,
717,1:20:54,don't know if I want takoyaki that's not really meat is,
718,1:21:00,ah well I mean it's not technically 29th here anymore but I think I am going,
719,1:21:06,tonight tomorrow tonight um for some sort of yakimiku,
720,1:21:13,barbecue I don't know what sort of barbecue I'm no clue that sounds cool,
721,1:21:19,enjoy oh no and yes there is a Costco in Japan it's called Costco,
722,1:21:26,oh my God they're like let's go to Costco and I'm just the very first time I heard that I was like what is that it,
723,1:21:33,really is Costco I was like oh yeah it is Costco is that the American,
724,1:21:40,accent yes Costco Costco Costco and then there's it's called,
725,1:21:45,and then here we call it Costco yeah isn't that normal Costco Costco,
726,1:21:53,[Laughter] I'm losing it Costco,
727,1:22:02,because the American Essence is Costco it's like ah yeah Costco,
728,1:22:09,yeah Japanese people call Ikea Ikea but I heard that that's actually more,
729,1:22:16,closer to the original pronunciation of Ikea um like Ikea Ikea is a just a is it,
730,1:22:22,sounds totally different from how it actually sounds in the original language is what I heard Ikea is closer is what I,
731,1:22:28,heard I'm not so sure that's pretty cool that's pretty cool I had no idea wow I'm,
732,1:22:36,gonna go back to America and be like hey can we go to the IKEA and people are going to be like I'm gonna be like the,
733,1:22:41,Ikea that's what it's called yeah mm-hmm,
734,1:22:52,[Music],
735,1:22:58,uh what else do we have on the dock yet because I feel like we had [ __ ] on the,
736,1:23:03,docket I haven't glue oh we want to play again oh yeah okay what this is my first time,
737,1:23:10,hearing this what I wrote it in the docket Iris so it's okay don't worry about it,
738,1:23:16,I should have pinned it I should have pinned it I really should categories is trying to look for it have,
739,1:23:23,you ever heard of categories here I'll go I'll find it and pin it what's categories it's like shiritori,
740,1:23:30,pretty much um we have to put it under like so we decide on a category and then we have to,
741,1:23:36,name things under that category without repeating so names things in that category oh okay,
742,1:23:43,it's supposed to initially keep a rhythm um but because obviously lag we can't do that usually you'd go like,
743,1:23:49,um uh what is it um concentration 64. no repeats or hesitation category is,
744,1:23:58,oh oh you know I'll go first you go second category is names,
745,1:24:04,clappy and then Iris would say Iris and then like like that kind of stuff clap clap,
746,1:24:10,clap and then you try and like say things um I don't know why they why they said 64. I don't really understand what that,
747,1:24:16,number has to do with the game but uh yeah that reminds me of like,
748,1:24:22,Middle School oh yeah because you play it in Middle School pretty much it's like yeah but for uh Americans and,
749,1:24:28,people not in Japan because I think Australians do it too right babe I also have no idea why it was just,
750,1:24:35,always concentration 64. I had no idea why it was 64. it was it made in 1964,
751,1:24:40,64. it should be sexy now shut up Chad shut,
752,1:24:47,up your concentration [Applause] 69.69. I'll go first,
753,1:24:55,sounds right I don't know yeah I don't know maybe I'm just gonna go with the game was made up in 64.,
754,1:25:03,yeah so in terms of categories I wonder what,
755,1:25:08,we ought to start with let's do something kind of difficult animals okay and you can't take too long,
756,1:25:15,um so let's go from let's go in the order that we are on the screen first Iris then me then Bae and then back to,
757,1:25:20,Iris okay okay and what Rhythm do we go in uh no rhythm really just uh say we,
758,1:25:26,try and go as fast as we can and if you hesitate or say uh you're out okay gotcha cool just as fast as we can,
759,1:25:33,um but no need to rush just you know all right what if the what if the name is in Japanese,
760,1:25:40,uh oh maybe we could do a Japanese version a Japanese round okay I think,
761,1:25:45,you guys would win but I'll try my best um that is unfair that is unfair English,
762,1:25:54,okay yeah okay okay cool all right let's go category is Club,
763,1:26:00,clap clap animals clap clap clap hippopotamus,
764,1:26:14,but don't feel bad if it's not in Rhythm yeah yeah okay yeah okay all right let's,
765,1:26:20,try again category is animals,
766,1:26:25,hippopotamus cat koala,
767,1:26:31,a giraffe Mouse [Laughter],
768,1:26:44,I've never heard of the lag before,
769,1:26:52,it's your turn after bay you silly willy yeah and we're gone that was that quick,
770,1:26:57,oh can we start again yeah sure you want to do animals again there are a lot of them yeah it's okay we can we can do,
771,1:27:03,another animal um okay let's go categories animals snake,
772,1:27:10,human are you gonna clap,
773,1:27:16,yes giraffe bear,
774,1:27:23,polar bear alligator rat,
775,1:27:30,tarantula Mouse dog,
776,1:27:36,guinea pig cat oh Kelly already said that in a,
777,1:27:42,different round I said in a different round okay okay yeah crocodile I already said that you already said,
778,1:27:49,crocodile yeah that was quick,
779,1:27:55,you'll distracted you read chat uh,
780,1:28:02,Bay is the winner of animals,
